Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,489049,-,-,-,38.85,-104.82,-7,1861,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2017,1,1,0,30,0,0,0,0,8,-8,0,0,0,0,61.88,163.1,0.139,800,0.617,289.6,2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,1,30,-1,0,0,0,8,-9,0,0,0,0,62.65,155.59,0.139,800,0.595,290.40000000000003,2.3000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,30,-1,0,0,0,8,-10,0,0,0,0,62.64,144.99,0.139,800,0.5680000000000001,293.6,2.4000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,30,-2,0,0,0,8,-10,0,0,0,0,58.81,133.51,0.139,800,0.539,295.90000000000003,2.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,30,-2,0,0,0,4,-11,0,0,0,0,56.36,121.84,0.139,800,0.498,295.40000000000003,2.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,30,-3,0,0,0,4,-11,0,0,0,0,59.050000000000004,110.33,0.139,800,0.443,292.3,2.6,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,6,30,-3,0,0,0,1,-11,0,0,0,0,58.32,99.22,0.139,800,0.389,288.7,2.8000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,7,30,-1,11,256,17,4,-11,17,0,4,17,54.27,88.78,0.139,800,0.35100000000000003,284.5,3.7,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,8,30,1,38,735,173,4,-11,38,735,4,173,45.58,79.36,0.139,800,0.332,279.90000000000003,4.7,8.2463,6.2890,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,30,3,48,894,333,1,-10,48,894,0,333,41.07,71.42,0.139,800,0.327,278.6,5.6000000000000005,16.8285,13.0073,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,10,30,6,53,962,452,1,-11,53,962,0,452,34.21,65.51,0.139,800,0.335,283.8,6.4,24.0172,18.6862,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,11,30,7,56,987,515,8,-11,128,641,0,427,31.470000000000002,62.26,0.139,800,0.36,283.6,6.4,23.2139,18.1059,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,30,8,57,983,517,8,-11,147,575,0,416,30.16,62.1,0.139,800,0.402,285.3,6.1000000000000005,22.6394,17.6597,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,30,8,55,950,456,8,-10,172,364,0,326,31.77,65.04,0.139,800,0.453,289.5,5.1000000000000005,17.3832,13.5302,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,14,30,6,48,888,342,6,-9,104,0,4,104,37.11,70.69,0.139,800,0.508,294,3.1,5.2911,4.0937,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,15,30,4,38,740,187,8,-7,56,0,4,56,50.5,78.45,0.139,800,0.5680000000000001,290.2,1,2.6749,2.0428,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,16,30,2,15,328,28,8,-7,8,0,4,8,55.25,87.73,0.139,800,0.625,282.40000000000003,0.4,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,17,30,1,0,0,0,8,-8,0,0,0,0,54.76,98.08,0.139,800,0.657,164.20000000000002,0.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,18,30,0,0,0,0,8,-8,0,0,0,0,54.85,109.13,0.139,800,0.649,174.70000000000002,1.1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,19,30,0,0,0,0,8,-7,0,0,0,0,59.69,120.61,0.139,800,0.616,185.5,1.2000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,30,0,0,0,0,8,-7,0,0,0,0,65.4,132.27,0.139,800,0.588,199,1.4000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,21,30,0,0,0,0,8,-7,0,0,0,0,66.82000000000001,143.79,0.139,800,0.5730000000000001,210.9,1.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,22,30,0,0,0,0,1,-7,0,0,0,0,73.60000000000001,154.53,0.139,800,0.554,220.60000000000002,1.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,30,-1,0,0,0,1,-6,0,0,0,0,75.22,162.53,0.139,800,0.504,232.70000000000002,1.7000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,0,30,-1,0,0,0,1,-6,0,0,0,0,81.67,163.05,0.139,800,0.41500000000000004,246,1.9000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,1,30,-2,0,0,0,1,-6,0,0,0,0,80.3,155.6,0.139,800,0.32,255.60000000000002,2.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,2,30,-2,0,0,0,1,-7,0,0,0,0,76.75,145.03,0.139,800,0.248,260.2,2.3000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,3,30,-3,0,0,0,1,-8,0,0,0,0,78.23,133.55,0.139,800,0.20500000000000002,262.1,2.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,4,30,-3,0,0,0,1,-8,0,0,0,0,74.12,121.88,0.139,800,0.188,262.3,2.7,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,5,30,-3,0,0,0,1,-9,0,0,0,0,77.45,110.36,0.139,800,0.19,261.2,2.9000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,6,30,-3,0,0,0,8,-9,0,0,0,0,76.69,99.25,0.139,800,0.20500000000000002,259.1,3.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,7,30,-1,11,317,17,8,-9,13,0,4,13,66.4,88.8,0.139,800,0.224,256.1,4.1000000000000005,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,8,30,1,35,769,177,8,-8,50,472,4,137,55.26,79.36,0.139,800,0.242,253.20000000000002,5.1000000000000005,6.5303,4.9803,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,9,30,3,48,907,338,8,-8,98,509,0,261,49.36,71.39,0.139,800,0.257,252.10000000000002,6.7,13.1935,10.1981,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,10,30,5,56,963,456,6,-9,187,216,0,277,39.34,65.46000000000001,0.139,800,0.278,258,8,14.7241,11.4563,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,11,30,6,60,985,519,6,-11,220,150,0,290,31.61,62.190000000000005,0.139,800,0.311,262.1,8.200000000000001,15.7731,12.3029,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,12,30,7,60,981,520,8,-12,174,485,0,401,27.48,61.99,0.139,800,0.354,263.90000000000003,8,21.8386,17.0362,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,13,30,6,57,952,461,4,-12,195,149,0,258,29.400000000000002,64.91,0.139,800,0.4,264.40000000000003,7.2,13.7705,10.7194,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,14,30,5,51,884,346,8,-11,137,274,4,228,34.31,70.55,0.139,800,0.44,263.1,5.300000000000001,11.6144,8.9878,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,15,30,2,41,738,190,8,-9,77,240,4,125,44.97,78.31,0.139,800,0.47200000000000003,258.40000000000003,3.1,5.9739,4.5633,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,16,30,0,16,328,30,8,-9,20,0,1,20,48.49,87.59,0.139,800,0.499,253.60000000000002,1.9000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,17,30,0,0,0,0,8,-9,0,0,0,0,52.13,97.94,0.139,810,0.523,250.4,1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,18,30,0,0,0,0,8,-9,0,0,0,0,57.57,108.99000000000001,0.139,810,0.547,251.10000000000002,0.4,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,19,30,-1,0,0,0,8,-9,0,0,0,0,61.940000000000005,120.47,0.139,810,0.5710000000000001,269.5,0.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,20,30,-2,0,0,0,8,-9,0,0,0,0,65.53,132.13,0.139,810,0.584,300.40000000000003,0.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,21,30,-3,0,0,0,8,-9,0,0,0,0,69.85000000000001,143.65,0.139,810,0.58,285.2,0.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,22,30,-3,0,0,0,8,-9,0,0,0,0,75.17,154.39000000000001,0.139,810,0.5650000000000001,228.4,1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,23,30,-4,0,0,0,8,-9,0,0,0,0,80.74,162.4,0.139,810,0.537,221.9,1.6,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,0,30,-5,0,0,0,1,-9,0,0,0,0,80.78,162.99,0.139,810,0.487,218.4,2.1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,1,30,-5,0,0,0,4,-9,0,0,0,0,87.66,155.61,0.139,810,0.44,216.10000000000002,2.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,2,30,-6,0,0,0,4,-9,0,0,0,0,88.12,145.06,0.139,810,0.419,220.20000000000002,2.8000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,3,30,-6,0,0,0,4,-9,0,0,0,0,88.24,133.59,0.139,810,0.417,228.5,2.7,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,4,30,-6,0,0,0,4,-9,0,0,0,0,94.43,121.92,0.139,810,0.42,237.70000000000002,2.4000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,5,30,-7,0,0,0,4,-10,0,0,1,0,92.42,110.4,0.139,810,0.422,247.10000000000002,2.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,6,30,-7,0,0,0,4,-10,0,0,0,0,89.97,99.27,0.139,810,0.42,252.9,2.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,7,30,-5,11,226,16,4,-10,1,0,4,1,81.09,88.81,0.139,810,0.417,254.8,3,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,8,30,-2,39,705,170,4,-10,14,0,4,14,63.660000000000004,79.35000000000001,0.139,810,0.422,257.40000000000003,4,0.6673,0.5089,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,9,30,0,52,864,328,4,-10,28,0,0,28,51.21,71.36,0.139,810,0.44,264.8,4.4,1.4158,1.0944,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,10,30,2,58,931,446,4,-10,117,0,0,117,44.03,65.41,0.139,810,0.47300000000000003,276,4.4,6.2215,4.8410,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,11,30,3,61,957,509,4,-11,189,31,0,204,43.19,62.1,0.139,810,0.509,283.7,4.1000000000000005,11.1020,8.6600,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,12,30,3,62,955,512,8,-11,111,0,0,111,39.72,61.88,0.139,810,0.542,282.7,3.9000000000000004,6.0494,4.7194,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,13,30,3,60,925,455,8,-11,116,0,0,116,40.06,64.79,0.139,810,0.5710000000000001,274.5,3.6,6.1968,4.8243,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,14,30,2,60,830,339,4,-10,65,0,4,65,44.14,70.41,0.139,810,0.597,269.6,2.8000000000000003,3.3153,2.5660,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,15,30,1,49,656,184,4,-9,35,0,4,35,50.56,78.16,0.139,810,0.615,263.90000000000003,1.5,1.6737,1.2789,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,16,30,0,19,239,29,4,-9,5,0,1,5,60.71,87.45,0.139,810,0.621,236.20000000000002,0.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,17,30,-1,0,0,0,4,-9,0,0,0,0,64.2,97.79,0.139,810,0.618,204.60000000000002,0.9,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,18,30,-2,0,0,0,4,-9,0,0,0,0,63.660000000000004,108.85000000000001,0.139,810,0.607,201.20000000000002,1.3,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,19,30,-3,0,0,0,8,-9,0,0,0,0,68.11,120.33,0.139,810,0.589,211.20000000000002,1.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
