Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,665185,-,-,-,27.77,-98.22,-6,93,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2016,1,1,0,30,9,0,0,0,8,6,0,0,0,0,86.15,175.07,0.162,1010,3.516,16.3,3.9000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,1,30,9,0,0,0,8,6,0,0,0,0,85.29,166.95000000000002,0.162,1010,3.577,13.5,3.9000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,2,30,9,0,0,0,8,6,0,0,0,0,84.85000000000001,153.91,0.162,1010,3.607,13.5,4,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,3,30,9,0,0,0,8,6,0,0,0,0,90.72,140.65,0.162,1010,3.626,14.100000000000001,4,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,4,30,8,0,0,0,8,6,0,0,0,0,90.79,127.46000000000001,0.162,1010,3.628,15.5,4.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,5,30,8,0,0,0,8,6,0,0,0,0,90.31,114.46000000000001,0.162,1010,3.605,16.400000000000002,4.6000000000000005,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,6,30,8,0,0,0,6,6,0,0,0,0,89,101.78,0.162,1010,3.5580000000000003,17.8,5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,7,30,8,0,0,0,4,5,0,0,0,0,86.9,89.58,0.162,1010,3.496,17.5,5.300000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,8,30,8,78,331,146,8,5,36,0,4,36,83.9,78.13,0.162,1010,3.4410000000000003,18.3,5.6000000000000005,1.7218,1.3157,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,9,30,8,115,557,326,8,4,143,19,0,150,80.37,67.8,0.162,1020,3.411,25.200000000000003,5.6000000000000005,7.8266,6.0761,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,10,30,8,134,672,479,8,4,64,0,0,64,77.39,59.21,0.162,1020,3.388,25.8,5.5,3.5445,2.7695,,,,,,,,,,,,,,,,,,,,,,
