Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,131636,-,-,-,38.57,-121.5,-8,15,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.1.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2018,1,1,0,30,7.7,0,0,0,4,4.2,0,0,0,0,78.51,163.83,0.11,1017,1.3,277,0.6000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,1,30,7.7,0,0,0,4,4.2,0,0,0,0,78.79,156.84,0.11,1017,1.2000000000000002,277,0.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,2,30,7.5,0,0,0,4,4,0,0,0,0,78.57000000000001,146.34,0.11,1017,1.2000000000000002,256,0.6000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,3,30,7,0,0,0,4,3.7,0,0,0,0,79.46000000000001,134.84,0.11,1016,1.2000000000000002,240,0.7000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,4,30,6.300000000000001,0,0,0,4,3.6,0,0,0,0,82.85000000000001,123.13000000000001,0.11,1017,1.2000000000000002,237,0.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,5,30,5.9,0,0,0,4,3.6,0,0,0,0,85.22,111.54,0.11,1017,1.3,233,0.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,6,30,5.7,0,0,0,4,3.5,0,0,0,0,86.02,100.34,0.11,1017,1.3,228,0.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,7,30,6.9,9,84,10,3,3.5,7,32,36,7,78.95,89.31,0.11,1018,1.4000000000000001,225,0.7000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
