Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,131636,-,-,-,38.57,-121.5,-8,15,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2017,1,1,0,30,4,0,0,0,1,2,0,0,0,0,100,163.8,0.11900000000000001,1000,1.258,162.8,2.3000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,1,30,4,0,0,0,1,4,0,0,0,0,100,156.83,0.11900000000000001,1000,1.246,146.6,2.9000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,30,5,0,0,0,1,4,0,0,0,0,100,146.33,0.11900000000000001,1000,1.197,146.8,3,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,30,5,0,0,0,1,4,0,0,0,0,100,134.84,0.11900000000000001,1000,1.116,153.60000000000002,2.9000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,30,5,0,0,0,1,4,0,0,0,0,100,123.13000000000001,0.11900000000000001,1000,1.018,158.5,2.9000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,30,6,0,0,0,4,4,0,0,0,0,100,111.54,0.11900000000000001,1000,0.92,162.10000000000002,2.9000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,6,30,5,0,0,0,4,4,0,0,0,0,100,100.34,0.11900000000000001,1000,0.845,163.20000000000002,3.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,7,30,5,0,0,0,1,4,0,0,0,0,100,89.77,0.11900000000000001,1000,0.799,162.70000000000002,3.7,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,8,30,6,57,446,133,1,4,57,446,0,133,100,80.18,0.11900000000000001,1000,0.781,162.8,3.9000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,30,6,80,666,286,4,5,80,666,4,286,94.39,72,0.11900000000000001,1000,0.789,169.4,3.9000000000000004,14.3758,11.1022,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,10,30,7,97,745,402,4,5,23,0,0,23,87.95,65.8,0.11900000000000001,1000,0.8140000000000001,178.10000000000002,3.8000000000000003,1.2194,0.9485,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,11,30,8,102,788,470,4,4,143,0,0,143,80.81,62.2,0.11900000000000001,1000,0.841,187.8,3.5,7.7773,6.0662,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,30,9,100,804,481,3,4,204,262,0,328,78.83,61.67,0.11900000000000001,1000,0.849,199.8,3.2,17.8996,13.9663,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,30,9,105,740,426,4,4,17,0,0,17,71.28,64.29,0.11900000000000001,1000,0.844,207.4,2.9000000000000004,0.9115,0.7099,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,14,30,9,90,677,325,2,3,13,0,4,13,68.66,69.7,0.11900000000000001,1000,0.847,213.10000000000002,2.4000000000000004,0.6673,0.5169,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,15,30,8,64,546,185,8,4,7,0,4,7,82.25,77.29,0.11900000000000001,1000,0.859,210.9,1.7000000000000002,0.3363,0.2574,,,,,,,,,,,,,,,,,,,,,,
