Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1220384,-,-,-,40.21,-74.74,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.1.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2018,1,1,0,30,-13.9,0,0,0,0,-17.8,0,0,0,0,72.54,161.82,0.87,1025,0.2,318,2.1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,1,30,-14.100000000000001,0,0,0,4,-17.7,0,0,0,0,73.86,154.75,0.87,1026,0.2,317,2.1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,2,30,-14.4,0,0,0,4,-17.8,0,0,0,0,75.52,144.52,0.87,1026,0.2,316,2.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,3,30,-14.600000000000001,0,0,0,8,-17.8,0,0,0,0,76.62,133.31,0.87,1026,0.2,315,2.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,4,30,-14.9,0,0,0,8,-17.8,0,0,0,0,78.64,121.88,0.87,1026,0.2,314,2.1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,5,30,-15.200000000000001,0,0,0,8,-17.8,0,0,0,0,80.60000000000001,110.57000000000001,0.87,1026,0.2,311,2.1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,6,30,-15.4,0,0,0,8,-17.8,0,0,0,0,81.78,99.67,0.87,1027,0.2,308,2.1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,7,30,-14.600000000000001,13,188,16,8,-17.8,10,124,57,12,76.37,88.98,0.87,1028,0.2,310,2.3000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,8,30,-12.8,42,690,160,4,-17.6,37,640,89,147,67.51,80.12,0.87,1028,0.2,317,2.7,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,9,30,-11,59,848,315,0,-17.2,59,847,11,315,60.33,72.43,0.87,1028,0.2,322,2.9000000000000004,15.7701,12.1713,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,10,30,-9.5,70,918,433,0,-17,67,902,0,423,54.25,66.72,0.87,1028,0.2,322,2.9000000000000004,22.2660,17.3047,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,11,30,-8.4,74,949,496,0,-16.900000000000002,70,918,0,478,50.46,63.6,0.87,1027,0.2,320,2.9000000000000004,25.7531,20.0674,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,12,30,-7.7,75,951,500,4,-16.8,65,880,0,458,48.18,63.47,0.87,1026,0.2,317,2.9000000000000004,24.6978,19.2470,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,13,30,-7.4,71,921,441,4,-16.7,61,859,0,406,47.27,66.33,0.87,1026,0.2,314,2.9000000000000004,21.4371,16.6666,,,,,,,,,,,,,,,,,,,,,,
