Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,677718,-,-,-,30.25,-97.74,-6,156,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2016,1,1,0,30,6,0,0,0,8,3,0,0,0,0,86.21000000000001,172.73,0.123,1010,2.236,20.5,4,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,1,30,6,0,0,0,8,3,0,0,0,0,85.37,165.61,0.123,1010,2.294,18.6,4.3,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,2,30,6,0,0,0,8,3,0,0,0,0,84.19,153.22,0.123,1010,2.354,16.8,4.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,3,30,6,0,0,0,8,3,0,0,0,0,88.69,140.31,0.123,1010,2.396,18.6,4.4,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,4,30,5,0,0,0,8,3,0,0,0,0,87.13,127.39,0.123,1010,2.414,15.8,4.3,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,5,30,5,0,0,0,8,2,0,0,0,0,89.92,114.65,0.123,1010,2.418,11.8,4.3,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,6,30,5,0,0,0,8,2,0,0,0,0,86.85000000000001,102.23,0.123,1010,2.4250000000000003,10.3,4.4,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,7,30,5,0,0,0,4,1,0,0,0,0,84.01,90.32000000000001,0.123,1010,2.438,7.7,4.4,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,8,30,5,57,456,143,8,1,50,0,4,50,81.28,79.19,0.123,1010,2.44,13.100000000000001,4.6000000000000005,2.3837,1.8184,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,9,30,5,83,670,321,8,0,114,0,0,114,71.77,69.23,0.123,1010,2.426,16.1,4.7,5.8760,4.5546,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,10,30,6,95,776,471,6,0,77,0,0,77,69.25,61.050000000000004,0.123,1010,2.404,15.3,4.6000000000000005,4.2184,3.2927,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,11,30,6,100,831,572,8,0,248,306,0,422,63.01,55.45,0.123,1010,2.3850000000000002,17.7,4.5,23.8306,18.6530,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,12,30,7,101,849,610,8,0,222,17,0,232,62.01,53.26,0.123,1010,2.375,16.900000000000002,4.4,13.2307,10.3647,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,13,30,7,99,840,582,6,0,172,0,0,172,57.46,54.89,0.123,1010,2.37,15.100000000000001,4.2,9.7384,7.6242,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,14,30,7,93,797,492,6,0,105,0,0,105,57.480000000000004,60.03,0.123,1010,2.365,13.600000000000001,4,5.7878,4.5204,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,15,30,7,81,711,349,8,0,77,0,4,77,61.89,67.88,0.123,1010,2.36,12.100000000000001,3.4000000000000004,4.0150,3.1167,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,16,30,6,58,530,172,8,0,38,0,4,38,68.8,77.62,0.123,1010,2.36,10.4,2.6,1.8222,1.3936,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,17,30,5,12,88,14,8,0,3,0,4,3,74.48,88.60000000000001,0.123,1010,2.368,8.4,2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,18,30,5,0,0,0,8,1,0,0,0,0,82.77,100.42,0.125,1010,2.38,5.4,1.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,19,30,5,0,0,0,8,1,0,0,0,0,84.37,112.78,0.125,1010,2.394,3.2,1.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,20,30,5,0,0,0,8,1,0,0,0,0,85.63,125.48,0.125,1010,2.411,356.6,1.7000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,21,30,4,0,0,0,6,1,0,0,0,0,86.52,138.38,0.125,1010,2.428,354.6,1.7000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,22,30,4,0,0,0,8,1,0,0,0,0,86.77,151.31,0.125,1010,2.436,353.3,1.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,23,30,4,0,0,0,8,1,0,0,0,0,86.31,163.84,0.125,1010,2.424,351.8,1.9000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,0,30,4,0,0,0,8,1,0,0,0,0,85.92,172.63,0.125,1010,2.396,354.3,2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,1,30,4,0,0,0,8,1,0,0,0,0,85.94,165.65,0.125,1010,2.372,357.40000000000003,2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,2,30,4,0,0,0,8,1,0,0,0,0,86.08,153.29,0.125,1010,2.366,1.7000000000000002,2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,3,30,5,0,0,0,6,2,0,0,0,0,87.06,140.38,0.125,1010,2.378,3.1,1.9000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,4,30,4,0,0,0,8,2,0,0,0,0,88.3,127.46000000000001,0.125,1010,2.403,5.4,1.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,5,30,4,0,0,0,6,2,0,0,0,0,88.96000000000001,114.71000000000001,0.125,1010,2.44,5.9,1.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,6,30,4,0,0,0,8,2,0,0,0,0,89.8,102.29,0.125,1010,2.483,8.3,1.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,7,30,4,0,0,0,8,2,0,0,0,0,91.26,90.36,0.125,1010,2.5220000000000002,12.200000000000001,1.4000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,8,30,5,53,481,143,6,2,17,0,4,17,92.10000000000001,79.22,0.125,1010,2.5460000000000003,8.3,1.4000000000000001,0.8104,0.6182,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,9,30,5,76,695,323,6,2,38,0,0,38,84.25,69.24,0.125,1010,2.564,347.3,1.2000000000000002,1.9585,1.5181,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,10,30,6,89,790,472,8,1,137,0,0,137,80.51,61.03,0.125,1010,2.576,19.6,1.1,7.5063,5.8592,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,11,30,6,97,834,571,8,1,188,6,0,192,72.98,55.4,0.125,1010,2.578,30.400000000000002,1,10.8449,8.4888,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,12,30,7,97,855,610,6,1,185,3,0,188,72.2,53.17,0.125,1010,2.568,30.700000000000003,1,10.7256,8.4025,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,13,30,7,94,850,584,8,1,103,0,0,103,67.08,54.78,0.125,1000,2.541,27.200000000000003,1.1,5.8346,4.5682,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,14,30,8,86,817,496,8,1,140,0,0,140,63.09,59.9,0.125,1000,2.5180000000000002,19.400000000000002,1,7.7229,6.0322,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,15,30,7,75,732,353,8,1,69,0,4,69,68.38,67.75,0.125,1000,2.512,356.3,0.6000000000000001,3.6017,2.7963,,,,,,,,,,,,,,,,,,,,,,
2016,1,2,16,30,6,54,563,176,4,2,34,0,4,34,77.26,77.48,0.125,1000,2.5020000000000002,10.5,0.2,1.6317,1.2482,,,,,,,,,,,,,,,,,,,,,,
