Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1502369,-,-,-,27.76,-98.23,-6,94,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2020,1,3,1,30,0,0,0,0,0,0,7,8.200000000000001,167.09,0,0.16,1.8,1.9000000000000001,320,84.06,10.8,998
2020,1,3,2,30,0,0,0,0,0,0,1,8,154.08,0,0.16,2.1,1.9000000000000001,323,83.42,10.700000000000001,998
2020,1,3,3,30,0,0,0,0,0,0,3,7.9,140.82,0,0.16,2.4000000000000004,1.9000000000000001,323,83.27,10.600000000000001,999
2020,1,3,4,30,0,0,0,0,0,0,4,7.7,127.62,0,0.16,2.6,1.9000000000000001,319,81.68,10.700000000000001,999
2020,1,3,5,30,0,0,0,0,0,0,7,7.300000000000001,114.61,0,0.16,3,1.9000000000000001,313,77.60000000000001,11.100000000000001,1001
2020,1,3,6,30,0,0,0,0,0,0,7,6.800000000000001,101.91,0,0.16,3.6,1.8,311,71.47,11.8,1002
2020,1,3,7,30,0,0,0,0,0,0,0,6.300000000000001,89.26,0,0.16,4.3,1.7000000000000002,308,63.870000000000005,13,1003
2020,1,3,8,30,48,621,176,48,621,176,0,6,78.12,0,0.16,5.2,1.5,305,54.29,15.200000000000001,1004
2020,1,3,9,30,64,816,373,64,816,373,0,5.5,67.79,0,0.16,6.300000000000001,1.4000000000000001,305,45.61,17.400000000000002,1005
2020,1,3,10,30,71,910,537,71,910,537,0,5,59.15,0,0.16,6.9,1.3,305,39.660000000000004,19,1005
2020,1,3,11,30,74,956,648,74,956,648,0,4.7,53.1,0,0.16,7,1.2000000000000002,305,36.49,20,1005
2020,1,3,12,30,80,959,689,80,959,689,0,4.5,50.59,0,0.16,7,1.2000000000000002,304,34.61,20.700000000000003,1005
2020,1,3,13,30,79,952,663,79,952,663,0,4.4,52.13,0,0.16,6.9,1.2000000000000002,305,33.61,21,1004
2020,1,3,14,30,75,920,570,75,920,570,0,4.2,57.39,0,0.16,6.7,1.2000000000000002,306,33.71,20.8,1005
2020,1,3,15,30,71,828,415,71,828,415,0,4.2,65.48,0,0.16,6.4,1.3,307,35.04,20.1,1006
2020,1,3,16,30,56,673,225,56,673,225,0,4.3,75.47,0,0.16,5.300000000000001,1.3,309,39.67,18.3,1007
2020,1,3,17,30,22,286,39,22,286,39,0,4.9,86.58,0,0.16,4.5,1.3,310,44.62,17.1,1008
2020,1,3,18,30,0,0,0,0,0,0,0,5.5,98.86,0,0.16,3.5,1.3,311,55.79,14.200000000000001,1010
2020,1,3,19,30,0,0,0,0,0,0,0,5.5,111.46000000000001,0,0.16,3.6,1.3,312,59.63,13.200000000000001,1011
2020,1,3,20,30,0,0,0,0,0,0,0,5.4,124.41,0,0.16,3.5,1.3,313,62.26,12.4,1012
2020,1,3,21,30,0,0,0,0,0,0,0,5.2,137.57,0,0.16,3.4000000000000004,1.3,314,64.63,11.600000000000001,1013
2020,1,3,22,30,0,0,0,0,0,0,0,4.800000000000001,150.83,0,0.16,3.3000000000000003,1.2000000000000002,315,66.52,10.8,1014
2020,1,3,23,30,0,0,0,0,0,0,0,4.4,163.96,0,0.16,3.2,1.2000000000000002,317,67.78,10.100000000000001,1014
2020,1,4,0,30,0,0,0,0,0,0,0,4,174.73,0,0.16,3,1.1,318,69.62,9.3,1014
2020,1,4,1,30,0,0,0,0,0,0,0,3.8000000000000003,167.14000000000001,0,0.16,2.8000000000000003,1,318,72.12,8.5,1015
2020,1,4,2,30,0,0,0,0,0,0,0,3.5,154.15,0,0.16,2.6,0.9,317,74.67,7.7,1015
2020,1,4,3,30,0,0,0,0,0,0,0,3.2,140.89000000000001,0,0.16,2.5,0.8,314,76.07000000000001,7.1000000000000005,1015
2020,1,4,4,30,0,0,0,0,0,0,0,2.8000000000000003,127.69,0,0.16,2.5,0.8,309,77.3,6.5,1016
2020,1,4,5,30,0,0,0,0,0,0,0,2.5,114.67,0,0.16,2.5,0.8,304,78.88,5.9,1017
2020,1,4,6,30,0,0,0,0,0,0,0,2.3000000000000003,101.97,0,0.16,2.6,0.7000000000000001,300,78.58,5.7,1018
2020,1,4,7,30,0,0,0,0,0,0,0,2,89.28,0,0.16,3.2,0.7000000000000001,300,71.69,6.800000000000001,1019
2020,1,4,8,30,40,707,185,40,707,185,0,1.9000000000000001,78.14,0,0.16,3.3000000000000003,0.8,299,58.59,9.600000000000001,1019
2020,1,4,9,30,53,875,384,53,875,384,0,2.5,67.79,0,0.16,2.8000000000000003,0.8,301,47.870000000000005,13.3,1020
2020,1,4,10,30,60,950,548,60,950,548,0,2.2,59.13,0,0.16,2.4000000000000004,0.8,303,36.25,17.3,1020
2020,1,4,11,30,64,988,658,64,988,658,0,-0.1,53.04,0,0.16,2.2,0.8,297,26.17,19.900000000000002,1019
2020,1,4,12,30,69,996,703,69,996,703,0,-0.4,50.49,0,0.16,2.1,0.8,288,23.86,21,1017
2020,1,4,13,30,68,989,677,68,989,677,0,-0.2,52,0,0.16,2,0.8,282,23.45,21.5,1016
2020,1,4,14,30,65,959,583,65,959,583,0,-0.1,57.25,0,0.16,1.8,0.8,278,23.68,21.5,1016
2020,1,4,15,30,58,894,432,58,894,432,0,0.1,65.33,0,0.16,1.3,0.8,272,25.02,20.8,1016
2020,1,4,16,30,46,759,238,46,759,238,0,2.4000000000000004,75.32000000000001,0,0.16,0.6000000000000001,0.8,247,32.19,19.400000000000002,1016
2020,1,4,17,30,20,392,45,20,392,45,0,3.4000000000000004,86.44,0,0.16,0.4,0.8,226,36.96,18.400000000000002,1016
2020,1,4,18,30,0,0,0,0,0,0,0,2.6,98.72,0,0.16,1.1,0.8,160,43.19,15,1017
2020,1,4,19,30,0,0,0,0,0,0,0,4.1000000000000005,111.33,0,0.16,1.4000000000000001,0.8,154,56.370000000000005,12.5,1017
2020,1,4,20,30,0,0,0,0,0,0,0,4.3,124.28,0,0.16,1.6,0.8,157,63.95,10.9,1018
2020,1,4,21,30,0,0,0,0,0,0,0,4.1000000000000005,137.44,0,0.16,1.8,0.8,163,66.33,10.100000000000001,1018
2020,1,4,22,30,0,0,0,0,0,0,0,4.2,150.70000000000002,0,0.16,2.1,0.8,169,69.10000000000001,9.600000000000001,1018
2020,1,4,23,30,0,0,0,0,0,0,0,4.6000000000000005,163.82,0,0.16,2.2,0.8,175,73.49,9.1,1018
2020,1,5,0,30,0,0,0,0,0,0,0,5,174.59,0,0.16,2.3000000000000003,0.7000000000000001,181,78.06,8.6,1017
2020,1,5,1,30,0,0,0,0,0,0,0,5.300000000000001,167.19,0,0.16,2.2,0.7000000000000001,187,82.34,8.1,1017
2020,1,5,2,30,0,0,0,0,0,0,0,5.4,154.22,0,0.16,2.1,0.7000000000000001,195,86.38,7.5,1017
2020,1,5,3,30,0,0,0,0,0,0,0,5.300000000000001,140.96,0,0.16,1.9000000000000001,0.8,202,88.81,7,1017
2020,1,5,4,30,0,0,0,0,0,0,0,5,127.76,0,0.16,1.8,0.8,208,90.33,6.5,1017
2020,1,5,5,30,0,0,0,0,0,0,0,4.7,114.73,0,0.16,1.8,0.8,212,90.11,6.2,1017
2020,1,5,6,30,0,0,0,0,0,0,0,4.5,102.01,0,0.16,1.7000000000000002,0.8,214,89.18,6.1000000000000005,1018
2020,1,5,7,30,0,0,0,0,0,0,0,4.4,89.31,0,0.16,2.2,0.8,212,78.75,7.9,1018
2020,1,5,8,30,42,698,185,42,698,185,0,4.800000000000001,78.16,0,0.16,2.5,0.8,204,64.82000000000001,11.200000000000001,1018
2020,1,5,9,30,56,869,385,56,869,385,0,5.5,67.78,0,0.16,2.6,0.8,191,53.81,14.8,1018
2020,1,5,10,30,64,946,550,64,946,550,0,5.800000000000001,59.09,0,0.16,3.5,0.8,187,42.42,18.900000000000002,1017
2020,1,5,11,30,68,984,661,68,984,661,0,3.7,52.97,0,0.16,4.2,0.8,189,31.07,21.5,1016
2020,1,5,12,30,76,987,705,76,987,705,0,3.4000000000000004,50.39,0,0.16,4.1000000000000005,0.8,189,28.46,22.6,1014
2020,1,5,13,30,75,980,680,75,980,680,0,3.3000000000000003,51.870000000000005,0,0.16,3.8000000000000003,0.8,188,27.2,23.200000000000003,1013
2020,1,5,14,30,71,950,587,71,950,587,0,3.2,57.1,0,0.16,3.4000000000000004,0.8,186,26.98,23.200000000000003,1012
2020,1,5,15,30,68,863,431,68,863,431,0,3.3000000000000003,65.18,0,0.16,2.5,0.9,179,28.97,22.200000000000003,1012
2020,1,5,16,30,53,720,238,53,720,238,0,7.300000000000001,75.17,0,0.16,1.6,0.9,165,47,18.900000000000002,1012
2020,1,5,17,30,23,341,45,23,341,45,0,8.8,86.3,0,0.16,1.4000000000000001,0.9,156,60.79,16.400000000000002,1012
2020,1,5,18,30,0,0,0,0,0,0,0,7.4,98.58,0,0.16,1.9000000000000001,0.9,151,65.46000000000001,13.8,1012
2020,1,5,19,30,0,0,0,0,0,0,0,7.5,111.19,0,0.16,2.4000000000000004,0.9,154,68.53,13.200000000000001,1012
2020,1,5,20,30,0,0,0,0,0,0,0,8.200000000000001,124.14,0,0.16,2.8000000000000003,0.9,159,73.45,12.8,1012
2020,1,5,21,30,0,0,0,0,0,0,0,8.9,137.31,0,0.16,3,0.9,167,79.59,12.3,1012
2020,1,5,22,30,0,0,0,0,0,0,0,9.3,150.57,0,0.16,3,0.9,173,86.01,11.600000000000001,1012
2020,1,5,23,30,0,0,0,0,0,0,0,9.700000000000001,163.69,0,0.16,2.7,0.9,177,92.72,10.8,1012
2020,1,6,0,30,0,0,0,0,0,0,0,10,174.45000000000002,0,0.16,2.5,0.9,180,99.39,10.100000000000001,1011
2020,1,6,1,30,0,0,0,0,0,0,0,9.5,167.23,0,0.16,2.3000000000000003,0.9,183,100,9.5,1011
2020,1,6,2,30,0,0,0,0,0,0,0,9,154.29,0,0.16,2.1,0.9,184,100,9,1010
2020,1,6,3,30,0,0,0,0,0,0,0,8.6,141.03,0,0.16,1.9000000000000001,0.9,184,100,8.6,1010
2020,1,6,4,30,0,0,0,0,0,0,0,8.200000000000001,127.82000000000001,0,0.16,1.7000000000000002,0.9,183,100,8.200000000000001,1010
2020,1,6,5,30,0,0,0,0,0,0,0,7.9,114.79,0,0.16,1.7000000000000002,0.9,181,100,7.9,1010
2020,1,6,6,30,0,0,0,0,0,0,0,7.9,102.06,0,0.16,1.6,0.9,181,100,7.9,1010
2020,1,6,7,30,0,0,0,0,0,0,0,9.8,89.34,0,0.16,2.3000000000000003,0.9,181,100,9.8,1011
2020,1,6,8,30,46,660,181,46,660,181,0,10.3,78.18,0,0.16,2.9000000000000004,1,177,82.96000000000001,13.100000000000001,1011
2020,1,6,9,30,62,841,380,62,841,380,0,10.600000000000001,67.77,0,0.16,3.7,1,176,67.8,16.6,1011
2020,1,6,10,30,71,923,546,71,923,546,0,9.5,59.050000000000004,0,0.16,4.6000000000000005,1,179,50.86,20,1010
2020,1,6,11,30,76,958,653,76,958,653,0,8.4,52.9,0,0.16,4.3,1.1,180,41.54,22.1,1009
2020,1,6,12,30,80,967,698,80,967,698,0,7.6000000000000005,50.28,0,0.16,3.7,1.1,183,35.97,23.5,1008
2020,1,6,13,30,80,952,670,80,952,670,0,6.9,51.730000000000004,0,0.16,3,1.2000000000000002,187,32.96,24.200000000000003,1007
2020,1,6,14,30,77,913,575,77,913,575,0,6.4,56.95,0,0.16,2.4000000000000004,1.3,188,31.75,24.3,1006
2020,1,6,15,30,73,831,423,73,831,423,0,6.4,65.03,0,0.16,1.5,1.3,185,33.5,23.400000000000002,1006
2020,1,6,16,30,58,672,231,58,672,231,0,11.100000000000001,75.02,0,0.16,0.9,1.4000000000000001,174,52.11,21.3,1007
2020,1,6,17,30,24,131,33,24,290,43,7,10.9,86.16,7,0.16,0.9,1.4000000000000001,166,55.58,20.1,1007
2020,1,6,18,30,0,0,0,0,0,0,7,9.600000000000001,98.44,0,0.16,1.1,1.5,153,60.83,17.2,1008
2020,1,6,19,30,0,0,0,0,0,0,0,9.8,111.05,0,0.16,1.1,1.5,151,66.23,16.1,1009
2020,1,6,20,30,0,0,0,0,0,0,3,10.700000000000001,124.01,0,0.16,1.1,1.5,154,72.47,15.600000000000001,1010
2020,1,6,21,30,0,0,0,0,0,0,7,11.700000000000001,137.18,0,0.16,0.9,1.5,168,79.92,15.100000000000001,1010
2020,1,6,22,30,0,0,0,0,0,0,7,12.200000000000001,150.44,0,0.16,0.7000000000000001,1.5,229,86.64,14.4,1011
2020,1,6,23,30,0,0,0,0,0,0,7,12.200000000000001,163.55,0,0.16,0.8,1.5,312,90.28,13.8,1012
2020,1,7,0,30,0,0,0,0,0,0,7,11.600000000000001,174.3,0,0.16,1.3,1.4000000000000001,351,90.60000000000001,13.100000000000001,1012
2020,1,7,1,30,0,0,0,0,0,0,7,10.3,167.27,0,0.16,2.2,1.3,183,86.39,12.5,1013
2020,1,7,2,30,0,0,0,0,0,0,7,8.9,154.35,0,0.16,3.3000000000000003,1.3,9,80.38,12.200000000000001,1013
2020,1,7,3,30,0,0,0,0,0,0,3,7.7,141.09,0,0.16,4.1000000000000005,1.2000000000000002,13,76.44,11.700000000000001,1013
2020,1,7,4,30,0,0,0,0,0,0,0,6.7,127.88000000000001,0,0.16,4.1000000000000005,1.2000000000000002,15,75.37,10.9,1014
2020,1,7,5,30,0,0,0,0,0,0,8,5.800000000000001,114.84,0,0.16,3.8000000000000003,1.2000000000000002,16,75.26,10,1015
2020,1,7,6,30,0,0,0,0,0,0,7,5,102.10000000000001,0,0.16,3.5,1.2000000000000002,18,74.64,9.3,1016
2020,1,7,7,30,0,0,0,0,0,0,7,4.5,89.36,7,0.16,3.6,1.1,19,69.38,9.8,1018
2020,1,7,8,30,47,639,178,47,639,178,0,4.1000000000000005,78.18,0,0.16,4.2,1,27,58.01,12.100000000000001,1019
2020,1,7,9,30,65,832,380,65,832,380,0,2.8000000000000003,67.75,0,0.16,5.2,0.9,42,43.32,15.200000000000001,1019
2020,1,7,10,30,73,919,546,73,919,546,0,-0.2,59,0,0.16,5.7,0.9,54,29.5,17.8,1019
2020,1,7,11,30,78,959,658,78,959,658,0,-2.7,52.81,0,0.16,5.300000000000001,0.9,59,22.01,19.6,1019
2020,1,7,12,30,85,963,702,85,963,702,0,-3.2,50.160000000000004,0,0.16,4.5,0.9,60,19.900000000000002,20.6,1018
2020,1,7,13,30,83,956,677,83,956,677,0,-2.7,51.59,0,0.16,3.7,0.9,61,20.02,21.1,1017
2020,1,7,14,30,79,925,585,79,925,585,0,-2,56.79,0,0.16,3.1,0.9,64,21.47,20.900000000000002,1017
2020,1,7,15,30,77,837,432,77,837,432,0,-1.3,64.87,0,0.16,2.4000000000000004,0.8,71,23.84,20,1016
2020,1,7,16,30,59,691,239,59,691,239,0,1.6,74.86,0,0.16,1.7000000000000002,0.8,83,35.56,16.900000000000002,1017
2020,1,7,17,30,25,312,46,25,312,46,0,5.5,86.01,0,0.16,1.3,0.8,91,54.18,14.700000000000001,1017
2020,1,7,18,30,0,0,0,0,0,0,0,4.1000000000000005,98.29,0,0.16,1.6,0.8,108,59.7,11.700000000000001,1017
2020,1,7,19,30,0,0,0,0,0,0,0,4,110.91,0,0.16,1.6,0.8,118,63.190000000000005,10.700000000000001,1018
2020,1,7,20,30,0,0,0,0,0,0,0,4.5,123.87,0,0.16,1.5,0.8,126,69.29,9.9,1018
2020,1,7,21,30,0,0,0,0,0,0,0,5.1000000000000005,137.05,0,0.16,1.4000000000000001,0.9,130,74.96000000000001,9.3,1018
2020,1,7,22,30,0,0,0,0,0,0,0,5.4,150.31,0,0.16,1.4000000000000001,0.9,129,78.55,8.9,1018
2020,1,7,23,30,0,0,0,0,0,0,0,5.5,163.41,0,0.16,1.3,0.9,125,81.67,8.5,1017
2020,1,8,0,30,0,0,0,0,0,0,0,5.7,174.15,0,0.16,1.3,1,119,84.71000000000001,8.1,1016
2020,1,8,1,30,0,0,0,0,0,0,0,5.9,167.3,0,0.16,1.3,1,114,86.97,7.9,1016
2020,1,8,2,30,0,0,0,0,0,0,0,6.1000000000000005,154.4,0,0.16,1.4000000000000001,1.1,110,89.03,7.800000000000001,1016
2020,1,8,3,30,0,0,0,0,0,0,0,6.4,141.15,0,0.16,1.4000000000000001,1.2000000000000002,108,92.33,7.6000000000000005,1015
2020,1,8,4,30,0,0,0,0,0,0,0,6.9,127.93,0,0.16,1.4000000000000001,1.4000000000000001,106,95.54,7.6000000000000005,1015
2020,1,8,5,30,0,0,0,0,0,0,0,7.5,114.88,0,0.16,1.4000000000000001,1.5,102,99.36,7.6000000000000005,1015
2020,1,8,6,30,0,0,0,0,0,0,0,8,102.13,0,0.16,1.4000000000000001,1.6,99,100,8,1015
2020,1,8,7,30,0,0,0,0,0,0,1,8.8,89.38,0,0.16,2.1,1.8,94,90.35000000000001,10.3,1015
2020,1,8,8,30,52,571,169,52,571,169,0,9.8,78.18,0,0.16,3.1,1.9000000000000001,96,74.81,14.200000000000001,1016
2020,1,8,9,30,73,760,361,73,760,361,0,10.4,67.73,0,0.16,3.7,2,114,63.26,17.5,1016
2020,1,8,10,30,85,844,520,85,844,520,0,10.600000000000001,58.95,0,0.16,4.2,2.1,129,54.83,20,1015
2020,1,8,11,30,93,881,627,93,881,627,0,11,52.72,0,0.16,4.5,2.2,136,51.57,21.400000000000002,1013
2020,1,8,12,30,92,900,670,92,900,670,0,11.5,50.03,0,0.16,4.800000000000001,2.4000000000000004,139,50.870000000000005,22.200000000000003,1012
2020,1,8,13,30,92,887,645,92,887,645,0,12,51.44,0,0.16,5.1000000000000005,2.5,140,51.59,22.5,1010
2020,1,8,14,30,252,200,362,89,847,554,3,12.5,56.63,0,0.16,5.4,2.6,139,54.36,22.1,1009
2020,1,8,15,30,154,406,328,81,767,409,7,12.9,64.7,0,0.16,5.4,2.6,137,58.82,21.3,1009
2020,1,8,16,30,63,609,224,63,609,224,0,13.4,74.71000000000001,0,0.16,4.7,2.7,134,65.96000000000001,20,1009
2020,1,8,17,30,27,233,44,27,233,44,1,14.100000000000001,85.86,0,0.16,4.2,2.7,131,72.59,19.1,1009
2020,1,8,18,30,0,0,0,0,0,0,0,14.5,98.14,0,0.16,4.1000000000000005,2.8000000000000003,128,82.83,17.5,1009
2020,1,8,19,30,0,0,0,0,0,0,1,15.100000000000001,110.77,0,0.16,4,2.8000000000000003,129,88.73,17,1009
2020,1,8,20,30,0,0,0,0,0,0,1,15.8,123.74000000000001,0,0.16,3.8000000000000003,2.8000000000000003,131,94.23,16.7,1009
2020,1,8,21,30,0,0,0,0,0,0,1,16.3,136.91,0,0.16,3.5,2.8000000000000003,134,97.85000000000001,16.6,1008
