Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1502369,-,-,-,27.76,-98.23,-6,94,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2021,1,1,21,30,0,0,0,0,0,0,0,2.4000000000000004,137.74,0,0.16,1.6,1.4000000000000001,181,72.26,7.1000000000000005,1010
2021,1,1,22,30,0,0,0,0,0,0,0,2.6,151,0,0.16,1.8,1.5,14,76.05,6.5,1011
2021,1,1,23,30,0,0,0,0,0,0,0,2.8000000000000003,164.13,0,0.16,2.1,1.5,20,80.15,6,1011
2021,1,2,0,30,0,0,0,0,0,0,4,3.1,174.88,0,0.16,2.2,1.5,24,84.66,5.5,1011
2021,1,2,1,30,0,0,0,0,0,0,4,3.2,167.07,0,0.16,2.1,1.5,21,89.54,4.800000000000001,1012
2021,1,2,2,30,0,0,0,0,0,0,0,3,154.06,0,0.16,1.9000000000000001,1.4000000000000001,188,92,4.2,1012
2021,1,2,3,30,0,0,0,0,0,0,0,2.7,140.8,0,0.16,1.7000000000000002,1.4000000000000001,346,93.61,3.6,1012
2021,1,2,4,30,0,0,0,0,0,0,0,2.3000000000000003,127.60000000000001,0,0.16,1.8,1.3,324,93.47,3.3000000000000003,1013
2021,1,2,5,30,0,0,0,0,0,0,0,2.1,114.59,0,0.16,2,1.2000000000000002,308,94.35000000000001,2.9000000000000004,1014
2021,1,2,6,30,0,0,0,0,0,0,0,1.8,101.9,0,0.16,2.3000000000000003,1.1,299,93.65,2.7,1014
2021,1,2,7,30,0,0,0,0,0,0,0,1.5,89.23,0,0.16,2.9000000000000004,1,295,85.97,3.6,1015
2021,1,2,8,30,48,649,181,48,649,181,0,1.4000000000000001,78.11,0,0.16,3,0.9,295,71.15,6.2,1016
2021,1,2,9,30,63,846,383,63,846,383,0,1.2000000000000002,67.78,0,0.16,2.9000000000000004,0.8,298,54.58,9.9,1016
2021,1,2,10,30,71,936,551,71,936,551,0,0.4,59.160000000000004,0,0.16,3.2,0.7000000000000001,302,41.160000000000004,13.3,1015
2021,1,2,11,30,75,977,661,75,977,661,0,-0.2,53.120000000000005,0,0.16,3.5,0.7000000000000001,302,33.97,15.600000000000001,1014
2021,1,2,12,30,73,995,705,73,995,705,0,-1,50.61,0,0.16,3.7,0.7000000000000001,302,29.34,17,1013
2021,1,2,13,30,71,989,678,71,989,678,0,-1.9000000000000001,52.160000000000004,0,0.16,3.7,0.7000000000000001,304,26.11,17.8,1012
2021,1,2,14,30,66,968,588,66,968,588,0,-2.7,57.43,0,0.16,3.5,0.6000000000000001,306,24.44,17.900000000000002,1011
2021,1,2,15,30,61,899,434,61,899,434,0,-3.4000000000000004,65.52,0,0.16,2.7,0.6000000000000001,307,24.27,17.2,1011
2021,1,2,16,30,48,762,239,48,762,239,0,-1.3,75.5,0,0.16,1.6,0.6000000000000001,309,33.39,14.700000000000001,1011
2021,1,2,17,30,20,389,43,20,389,43,0,2.7,86.61,0,0.16,1.1,0.6000000000000001,310,50.410000000000004,12.8,1011
2021,1,2,18,30,0,0,0,0,0,0,0,0,98.9,0,0.16,0.8,0.6000000000000001,292,43.71,12,1011
2021,1,2,19,30,0,0,0,0,0,0,7,-1.3,111.5,0,0.16,0.6000000000000001,0.5,231,40.07,11.9,1011
2021,1,2,20,30,0,0,0,0,0,0,0,-1.8,124.45,0,0.16,0.8,0.5,179,41,10.9,1011
2021,1,2,21,30,0,0,0,0,0,0,0,-1.2000000000000002,137.61,0,0.16,1.1,0.5,174,47.09,9.5,1011
2021,1,2,22,30,0,0,0,0,0,0,0,-0.5,150.87,0,0.16,1.3,0.5,175,54.94,8,1012
2021,1,2,23,30,0,0,0,0,0,0,0,0.1,164,0,0.16,1.3,0.6000000000000001,172,63.96,6.4,1011
2021,1,3,0,30,0,0,0,0,0,0,0,0.7000000000000001,174.76,0,0.16,1.4000000000000001,0.6000000000000001,175,71.98,5.300000000000001,1011
2021,1,3,1,30,0,0,0,0,0,0,0,1.2000000000000002,167.13,0,0.16,1.4000000000000001,0.6000000000000001,187,78.5,4.6000000000000005,1011
2021,1,3,2,30,0,0,0,0,0,0,0,1.6,154.13,0,0.16,1.4000000000000001,0.6000000000000001,200,83.85000000000001,4.1000000000000005,1011
2021,1,3,3,30,0,0,0,0,0,0,0,1.8,140.87,0,0.16,1.3,0.7000000000000001,209,87.13,3.7,1010
2021,1,3,4,30,0,0,0,0,0,0,0,1.7000000000000002,127.67,0,0.16,1.3,0.7000000000000001,216,88.13,3.5,1010
2021,1,3,5,30,0,0,0,0,0,0,0,1.5,114.66,0,0.16,1.3,0.7000000000000001,224,88.29,3.3000000000000003,1011
2021,1,3,6,30,0,0,0,0,0,0,0,1.3,101.95,0,0.16,1.2000000000000002,0.8,228,86.92,3.3000000000000003,1011
2021,1,3,7,30,0,0,0,0,0,0,0,1.4000000000000001,89.27,0,0.16,1.6,0.8,227,75.98,5.300000000000001,1011
2021,1,3,8,30,46,662,182,46,662,182,0,2.3000000000000003,78.14,0,0.16,1.9000000000000001,0.8,221,63.51,8.8,1012
2021,1,3,9,30,64,840,382,64,840,382,0,2.7,67.78,0,0.16,2.2,0.8,208,50.96,12.600000000000001,1011
2021,1,3,10,30,73,916,544,73,916,544,0,3.2,59.13,0,0.16,3.1,0.9,201,40.22,16.8,1011
2021,1,3,11,30,79,956,653,79,956,653,0,2.1,53.06,0,0.16,3.6,0.9,204,31.13,19.6,1010
2021,1,3,12,30,84,963,696,84,963,696,0,2,50.52,0,0.16,3.6,0.9,207,28.03,21.200000000000003,1008
2021,1,3,13,30,83,949,667,83,949,667,0,2.1,52.04,0,0.16,3.5,1,211,26.8,22.1,1007
2021,1,3,14,30,79,921,576,79,921,576,0,2.4000000000000004,57.29,0,0.16,3.3000000000000003,0.9,216,27.17,22.200000000000003,1007
2021,1,3,15,30,73,839,423,73,839,423,0,2.8000000000000003,65.37,0,0.16,2.3000000000000003,0.9,216,29.71,21.200000000000003,1006
2021,1,3,16,30,56,689,231,56,689,231,0,7.300000000000001,75.36,0,0.16,1.3,0.9,203,48.620000000000005,18.3,1006
2021,1,3,17,30,22,300,41,22,300,41,0,7.9,86.48,0,0.16,1.2000000000000002,0.9,192,57.95,16.2,1007
2021,1,3,18,30,0,0,0,0,0,0,0,6.5,98.76,0,0.16,1.5,0.9,173,64.43,13.100000000000001,1007
2021,1,3,19,30,0,0,0,0,0,0,0,6.7,111.36,0,0.16,1.6,0.9,169,70.31,11.9,1007
2021,1,3,20,30,0,0,0,0,0,0,0,7,124.31,0,0.16,1.8,0.9,171,76.02,11.100000000000001,1007
2021,1,3,21,30,0,0,0,0,0,0,0,7.6000000000000005,137.48,0,0.16,1.9000000000000001,0.9,176,82.32000000000001,10.5,1007
2021,1,3,22,30,0,0,0,0,0,0,0,8.4,150.74,0,0.16,1.9000000000000001,0.9,182,90.21000000000001,9.9,1007
2021,1,3,23,30,0,0,0,0,0,0,0,9.200000000000001,163.86,0,0.16,1.8,0.9,188,98.63,9.4,1007
2021,1,4,0,30,0,0,0,0,0,0,0,8.8,174.63,0,0.16,1.7000000000000002,0.9,195,100,8.8,1007
2021,1,4,1,30,0,0,0,0,0,0,0,8.3,167.18,0,0.16,1.6,0.9,203,100,8.3,1007
2021,1,4,2,30,0,0,0,0,0,0,0,7.7,154.20000000000002,0,0.16,1.5,0.9,212,100,7.7,1006
2021,1,4,3,30,0,0,0,0,0,0,0,7.300000000000001,140.94,0,0.16,1.3,0.9,225,100,7.300000000000001,1006
2021,1,4,4,30,0,0,0,0,0,0,0,6.9,127.74000000000001,0,0.16,1.2000000000000002,1,242,100,6.9,1006
2021,1,4,5,30,0,0,0,0,0,0,0,6.5,114.72,0,0.16,1.1,1,263,100,6.5,1007
2021,1,4,6,30,0,0,0,0,0,0,0,6.4,102,0,0.16,1.1,1,285,100,6.4,1008
2021,1,4,7,30,0,0,0,0,0,0,0,7.5,89.31,0,0.16,1.3,1,308,96.36,8,1008
2021,1,4,8,30,50,613,176,50,613,176,0,7,78.16,0,0.16,1.6,1.1,330,77.37,10.8,1009
2021,1,4,9,30,69,804,373,69,804,373,0,7,67.78,0,0.16,1.3,1.1,345,62.49,14.100000000000001,1009
2021,1,4,10,30,78,889,535,78,889,535,0,7.9,59.1,0,0.16,0.8,1.2000000000000002,332,52.39,17.8,1009
2021,1,4,11,30,84,932,645,84,932,645,0,8.5,52.99,0,0.16,0.7000000000000001,1.2000000000000002,294,43.96,21.3,1008
2021,1,4,12,30,79,958,689,79,958,689,0,7,50.42,0,0.16,1,1.3,275,33.54,24,1007
2021,1,4,13,30,77,951,664,77,951,664,0,5,51.910000000000004,0,0.16,1.1,1.3,281,26.93,25.400000000000002,1006
2021,1,4,14,30,72,921,572,72,921,572,0,4.4,57.14,0,0.16,1.1,1.3,294,25.48,25.6,1006
2021,1,4,15,30,64,856,423,64,856,423,0,4.4,65.22,0,0.16,0.9,1.3,315,27.02,24.6,1006
2021,1,4,16,30,50,717,233,50,717,233,0,8.9,75.21000000000001,0,0.16,0.8,1.3,344,42.82,22.1,1006
2021,1,4,17,30,21,346,43,21,346,43,0,9.200000000000001,86.34,0,0.16,1,1.3,359,48.800000000000004,20.3,1006
2021,1,4,18,30,0,0,0,0,0,0,0,8.200000000000001,98.62,0,0.16,1.2000000000000002,1.3,43,55.93,17.1,1008
2021,1,4,19,30,0,0,0,0,0,0,0,9,111.23,0,0.16,1.2000000000000002,1.4000000000000001,74,65.24,15.5,1008
2021,1,4,20,30,0,0,0,0,0,0,0,10.3,124.18,0,0.16,1.2000000000000002,1.4000000000000001,98,77.45,14.200000000000001,1008
2021,1,4,21,30,0,0,0,0,0,0,0,12.200000000000001,137.35,0,0.16,1.2000000000000002,1.4000000000000001,114,93.18,13.3,1009
2021,1,4,22,30,0,0,0,0,0,0,0,12.8,150.61,0,0.16,1.2000000000000002,1.5,122,100,12.8,1009
2021,1,4,23,30,0,0,0,0,0,0,0,12.600000000000001,163.72,0,0.16,1.2000000000000002,1.5,123,100,12.600000000000001,1008
2021,1,5,0,30,0,0,0,0,0,0,0,12.700000000000001,174.49,0,0.16,1.2000000000000002,1.6,117,100,12.700000000000001,1008
2021,1,5,1,30,0,0,0,0,0,0,0,12.8,167.22,0,0.16,1.2000000000000002,1.7000000000000002,101,100,12.8,1008
2021,1,5,2,30,0,0,0,0,0,0,0,12.700000000000001,154.27,0,0.16,1.1,1.7000000000000002,82,100,12.700000000000001,1008
2021,1,5,3,30,0,0,0,0,0,0,0,12.5,141.01,0,0.16,1.1,1.8,69,100,12.5,1008
2021,1,5,4,30,0,0,0,0,0,0,0,12.3,127.8,0,0.16,1.1,1.9000000000000001,66,100,12.3,1008
2021,1,5,5,30,0,0,0,0,0,0,0,12.3,114.77,0,0.16,1.2000000000000002,2,68,100,12.3,1008
2021,1,5,6,30,0,0,0,0,0,0,0,12.4,102.05,0,0.16,1.2000000000000002,2.1,71,100,12.4,1009
2021,1,5,7,30,0,0,0,0,0,0,0,14.100000000000001,89.34,0,0.16,1.8,2.1,74,100,14.100000000000001,1009
2021,1,5,8,30,51,569,168,51,569,168,0,15.200000000000001,78.17,0,0.16,2.6,2.2,82,89.02,17,1010
2021,1,5,9,30,21,0,21,72,756,358,3,16,67.77,0,0.16,3,2.2,103,79.31,19.700000000000003,1010
2021,1,5,10,30,81,0,81,80,852,518,3,16.6,59.06,0,0.16,3.2,2.3000000000000003,131,70.58,22.200000000000003,1009
2021,1,5,11,30,81,906,627,81,906,627,1,16.3,52.92,0,0.16,3.4000000000000004,2.3000000000000003,149,62.01,24,1008
2021,1,5,12,30,95,890,663,95,890,663,0,15.600000000000001,50.31,0,0.16,3.6,2.4000000000000004,154,55.81,25,1006
2021,1,5,13,30,93,883,639,93,883,639,0,15,51.77,0,0.16,3.8000000000000003,2.4000000000000004,154,52.46,25.400000000000002,1005
2021,1,5,14,30,88,845,548,88,845,548,0,14.600000000000001,56.99,0,0.16,3.8000000000000003,2.5,150,51.43,25.3,1004
2021,1,5,15,30,77,773,403,77,773,403,0,14.5,65.07000000000001,0,0.16,3.6,2.5,142,53.22,24.6,1004
2021,1,5,16,30,61,609,218,61,609,218,0,14.9,75.06,0,0.16,3,2.6,131,61.620000000000005,22.6,1004
2021,1,5,17,30,24,231,39,24,231,39,0,15.9,86.2,0,0.16,2.6,2.6,124,72.43,21.1,1004
2021,1,5,18,30,0,0,0,0,0,0,7,16.400000000000002,98.48,0,0.16,3.9000000000000004,2.6,122,84.28,19.1,1005
2021,1,5,19,30,0,0,0,0,0,0,7,17,111.09,0,0.16,4.2,2.6,125,92.02,18.3,1004
2021,1,5,20,30,0,0,0,0,0,0,7,17.400000000000002,124.05,0,0.16,4,2.5,129,97.66,17.8,1004
2021,1,5,21,30,0,0,0,0,0,0,7,17.400000000000002,137.22,0,0.16,3.1,2.5,131,100,17.400000000000002,1004
2021,1,5,22,30,0,0,0,0,0,0,7,16.900000000000002,150.47,0,0.16,2.3000000000000003,2.4000000000000004,132,100,16.900000000000002,1004
2021,1,5,23,30,0,0,0,0,0,0,0,16.5,163.58,0,0.16,2.1,2.3000000000000003,134,100,16.5,1004
2021,1,6,0,30,0,0,0,0,0,0,7,16.2,174.34,0,0.16,2.1,2.3000000000000003,137,100,16.2,1004
2021,1,6,1,30,0,0,0,0,0,0,0,16.1,167.26,0,0.16,2.1,2.3000000000000003,139,100,16.1,1003
2021,1,6,2,30,0,0,0,0,0,0,7,16,154.33,0,0.16,2,2.5,141,100,16,1003
2021,1,6,3,30,0,0,0,0,0,0,7,15.8,141.07,0,0.16,1.8,2.6,143,100,15.8,1003
2021,1,6,4,30,0,0,0,0,0,0,7,15.700000000000001,127.86,0,0.16,1.8,2.7,145,100,15.700000000000001,1003
2021,1,6,5,30,0,0,0,0,0,0,7,15.9,114.82000000000001,0,0.16,1.8,2.8000000000000003,145,100,15.9,1003
2021,1,6,6,30,0,0,0,0,0,0,7,16.3,102.09,0,0.16,2.1,2.9000000000000004,145,100,16.3,1004
2021,1,6,7,30,0,0,0,0,0,0,4,17.1,89.37,7,0.16,2.8000000000000003,2.9000000000000004,146,99.09,17.2,1004
2021,1,6,8,30,60,479,158,60,479,158,0,17.3,78.18,0,0.16,3.2,3,152,93.67,18.3,1004
2021,1,6,9,30,161,115,204,88,669,342,7,17.6,67.76,0,0.16,3.7,3.1,163,88.52,19.5,1004
2021,1,6,10,30,165,2,166,107,756,496,8,17.900000000000002,59.01,0,0.16,4.2,3.2,176,82.21000000000001,21,1004
2021,1,6,11,30,163,0,163,115,806,602,8,17.900000000000002,52.83,7,0.16,4,3.2,195,76.87,22.1,1003
2021,1,6,12,30,241,20,253,117,828,647,8,17.5,50.19,0,0.16,3.7,3.1,230,72.81,22.6,1002
2021,1,6,13,30,293,220,429,112,830,628,7,16.7,51.620000000000005,0,0.16,4.3,2.9000000000000004,269,70.06,22.400000000000002,1002
2021,1,6,14,30,209,432,445,100,818,547,7,15,56.84,0,0.16,5.6000000000000005,2.5,292,63.78,22.200000000000003,1002
2021,1,6,15,30,77,798,415,77,798,415,0,11.5,64.91,0,0.16,6.4,1.8,302,51.6,21.900000000000002,1003
2021,1,6,16,30,55,699,237,55,699,237,0,6.300000000000001,74.91,0,0.16,5.9,1.2000000000000002,309,39.980000000000004,20.400000000000002,1004
2021,1,6,17,30,23,363,48,23,363,48,0,3.8000000000000003,86.05,0,0.16,5.300000000000001,0.9,311,36.19,19.1,1004
2021,1,6,18,30,0,0,0,0,0,0,0,3.8000000000000003,98.33,0,0.16,4.6000000000000005,0.8,312,44.4,15.9,1006
2021,1,6,19,30,0,0,0,0,0,0,0,4,110.95,0,0.16,4.2,0.7000000000000001,313,49.81,14.4,1007
2021,1,6,20,30,0,0,0,0,0,0,0,4.3,123.91,0,0.16,4.2,0.7000000000000001,313,53.96,13.4,1008
2021,1,6,21,30,0,0,0,0,0,0,0,4,137.08,0,0.16,4.1000000000000005,0.7000000000000001,313,55.92,12.600000000000001,1008
2021,1,6,22,30,0,0,0,0,0,0,0,3.9000000000000004,150.34,0,0.16,3.8000000000000003,0.6000000000000001,312,59.2,11.600000000000001,1008
2021,1,6,23,30,0,0,0,0,0,0,0,3.7,163.44,0,0.16,3.7,0.6000000000000001,311,61.89,10.700000000000001,1008
2021,1,7,0,30,0,0,0,0,0,0,0,3.3000000000000003,174.19,0,0.16,3.7,0.5,312,63.03,10,1008
2021,1,7,1,30,0,0,0,0,0,0,0,2.7,167.29,0,0.16,3.6,0.5,313,63.940000000000005,9.200000000000001,1008
2021,1,7,2,30,0,0,0,0,0,0,0,2.2,154.39000000000001,0,0.16,3.5,0.4,314,65.4,8.3,1008
2021,1,7,3,30,0,0,0,0,0,0,0,1.9000000000000001,141.13,0,0.16,3.2,0.4,314,68.44,7.300000000000001,1009
2021,1,7,4,30,0,0,0,0,0,0,0,1.7000000000000002,127.91,0,0.16,3,0.4,311,72.04,6.4,1009
2021,1,7,5,30,0,0,0,0,0,0,0,1.7000000000000002,114.87,0,0.16,2.8000000000000003,0.4,307,75.75,5.6000000000000005,1010
2021,1,7,6,30,0,0,0,0,0,0,0,1.6,102.12,0,0.16,2.9000000000000004,0.5,305,77.77,5.2,1011
2021,1,7,7,30,0,0,0,0,0,0,0,1.6,89.37,0,0.16,3.4000000000000004,0.5,304,73.24,6,1012
2021,1,7,8,30,39,736,190,39,736,190,0,1.5,78.18,0,0.16,3.4000000000000004,0.5,306,60.42,8.700000000000001,1013
2021,1,7,9,30,53,891,390,53,891,390,0,1.7000000000000002,67.74,0,0.16,3.9000000000000004,0.6000000000000001,326,47.18,12.700000000000001,1013
2021,1,7,10,30,61,964,558,61,964,558,0,-0.8,58.96,0,0.16,4.9,0.6000000000000001,342,31.77,16,1012
2021,1,7,11,30,65,1001,671,65,1001,671,0,-2.3000000000000003,52.75,1,0.16,4.9,0.6000000000000001,336,25.38,17.8,1011
2021,1,7,12,30,74,1003,718,74,1003,718,0,-2.9000000000000004,50.06,0,0.16,4.9,0.6000000000000001,330,22.44,19,1010
2021,1,7,13,30,73,997,694,73,997,694,0,-3.3000000000000003,51.47,0,0.16,4.7,0.6000000000000001,327,20.990000000000002,19.700000000000003,1009
2021,1,7,14,30,69,968,601,69,968,601,0,-3.4000000000000004,56.67,0,0.16,4.3,0.6000000000000001,326,20.55,19.900000000000002,1008
2021,1,7,15,30,65,890,445,65,890,445,0,-3.2,64.75,0,0.16,3.4000000000000004,0.7000000000000001,328,21.57,19.3,1008
2021,1,7,16,30,51,763,252,51,763,252,0,-0.8,74.75,0,0.16,1.9000000000000001,0.6000000000000001,336,30.62,16.6,1008
2021,1,7,17,30,23,410,52,23,410,52,0,4.3,85.9,0,0.16,1.2000000000000002,0.6000000000000001,343,50.52,14.5,1008
2021,1,7,18,30,0,0,0,0,0,0,0,2.3000000000000003,98.18,0,0.16,1.2000000000000002,0.6000000000000001,16,46.77,13.5,1009
2021,1,7,19,30,0,0,0,0,0,0,0,1.7000000000000002,110.81,0,0.16,1.1,0.6000000000000001,41,46.39,12.9,1010
2021,1,7,20,30,0,0,0,0,0,0,0,1.6,123.77,0,0.16,1.2000000000000002,0.6000000000000001,55,50.910000000000004,11.4,1011
2021,1,7,21,30,0,0,0,0,0,0,0,2.2,136.95000000000002,0,0.16,1.4000000000000001,0.7000000000000001,59,59.910000000000004,9.600000000000001,1011
2021,1,7,22,30,0,0,0,0,0,0,0,2.5,150.21,0,0.16,1.5,0.7000000000000001,59,67.82000000000001,8.1,1012
2021,1,7,23,30,0,0,0,0,0,0,0,2.7,163.3,0,0.16,1.7000000000000002,0.7000000000000001,58,73.09,7.2,1012
2021,1,8,0,30,0,0,0,0,0,0,0,3,174.03,0,0.16,2,0.7000000000000001,57,77.81,6.6000000000000005,1012
2021,1,8,1,30,0,0,0,0,0,0,0,3.6,167.31,0,0.16,2.2,0.8,56,84.45,6,1012
2021,1,8,2,30,0,0,0,0,0,0,0,4.3,154.44,0,0.16,2.3000000000000003,0.8,53,91.94,5.5,1012
2021,1,8,3,30,0,0,0,0,0,0,0,4.9,141.19,0,0.16,2.4000000000000004,0.9,49,98.72,5.1000000000000005,1013
2021,1,8,4,30,0,0,0,0,0,0,0,5,127.96000000000001,0,0.16,2.7,0.9,44,100,5,1013
2021,1,8,5,30,0,0,0,0,0,0,0,5,114.91,0,0.16,3,0.9,39,100,5,1014
2021,1,8,6,30,0,0,0,0,0,0,0,4.800000000000001,102.15,0,0.16,2.9000000000000004,0.9,36,98.31,5,1015
2021,1,8,7,30,0,0,0,0,0,0,0,4.4,89.38,0,0.16,3,0.9,35,91.64,5.7,1015
2021,1,8,8,30,50,624,178,50,624,178,0,4.4,78.18,0,0.16,3.7,0.9,39,77.09,8.200000000000001,1016
2021,1,8,9,30,68,820,379,68,820,379,0,3.6,67.71000000000001,0,0.16,4,0.9,43,59.86,11.100000000000001,1017
2021,1,8,10,30,79,901,544,79,901,544,0,2.8000000000000003,58.9,0,0.16,3.7,1,41,49.2,13.200000000000001,1016
2021,1,8,11,30,84,942,656,84,942,656,0,2.6,52.65,0,0.16,3.2,1,36,43.52,14.9,1016
2021,1,8,12,30,86,958,703,86,958,703,0,2.5,49.93,0,0.16,2.8000000000000003,1,31,40.07,16.1,1015
2021,1,8,13,30,86,949,679,86,949,679,0,2.4000000000000004,51.32,0,0.16,2.5,1,27,38.08,16.8,1014
2021,1,8,14,30,82,917,588,82,917,588,0,2.3000000000000003,56.51,0,0.16,2.5,1,28,37.550000000000004,16.900000000000002,1013
2021,1,8,15,30,74,843,436,74,843,436,0,2.3000000000000003,64.58,0,0.16,2.4000000000000004,1,35,38.97,16.3,1013
2021,1,8,16,30,58,695,243,58,695,243,0,2.5,74.58,0,0.16,1.8,1.1,43,45.93,14,1013
2021,1,8,17,30,25,333,50,25,333,50,0,5.300000000000001,85.75,0,0.16,1.2000000000000002,1.1,47,62.6,12.200000000000001,1013
2021,1,8,18,30,0,0,0,0,0,0,0,4.800000000000001,98.03,0,0.16,1.5,1.1,55,72.74,9.5,1014
2021,1,8,19,30,0,0,0,0,0,0,0,4.7,110.66,0,0.16,1.7000000000000002,1.1,59,75.37,8.8,1015
2021,1,8,20,30,0,0,0,0,0,0,0,4.7,123.63000000000001,0,0.16,1.8,1.1,61,78.69,8.200000000000001,1015
