Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,83556,-,-,-,34.05,-118.26,-8,98,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2019,1,1,0,30,4.9,0,0,0,0,-4.7,0,0,0,0,49.75,166.75,0.14,991,0.30000000000000004,47,4,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,1,30,4.6000000000000005,0,0,0,0,-4.800000000000001,0,0,0,0,50.6,156.76,0.14,991,0.30000000000000004,45,3.9000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,2,30,4.5,0,0,0,0,-5,0,0,0,0,50.1,144.76,0.14,991,0.30000000000000004,46,4.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,3,30,4.4,0,0,0,0,-5.7,0,0,0,0,47.83,132.36,0.14,991,0.30000000000000004,47,4.4,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,4,30,4.2,0,0,0,0,-5.800000000000001,0,0,0,0,48.07,119.99000000000001,0.14,992,0.30000000000000004,47,4.3,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,5,30,4,0,0,0,0,-5.800000000000001,0,0,0,0,48.75,107.87,0.14,993,0.30000000000000004,47,4.1000000000000005,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,6,30,4.3,0,0,0,4,-5.800000000000001,0,0,0,0,47.67,96.19,0.14,994,0.30000000000000004,47,4.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,7,30,6.1000000000000005,28,477,69,4,-5.7,27,121,79,37,42.550000000000004,85.03,0.14,995,0.30000000000000004,47,4.9,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,8,30,8.6,48,788,250,0,-5.800000000000001,53,737,7,242,35.46,75.18,0.14,996,0.30000000000000004,47,6.1000000000000005,11.8153,9.0772,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,9,30,10.600000000000001,60,906,417,0,-6.9,60,906,0,417,28.55,66.79,0.14,996,0.30000000000000004,47,6.800000000000001,21.9379,17.0486,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,10,30,11.9,67,959,538,0,-7.800000000000001,67,959,0,538,24.46,60.6,0.14,996,0.30000000000000004,44,6.7,29.5549,23.0754,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,11,30,12.600000000000001,71,980,600,0,-8.3,71,980,0,600,22.48,57.34,0.14,995,0.30000000000000004,40,6.4,33.5671,26.2526,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,12,30,12.9,73,974,596,0,-8.4,73,974,0,596,21.84,57.53,0.14,995,0.30000000000000004,36,6.2,33.3104,26.0496,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,13,30,12.9,72,940,526,0,-8.4,72,940,0,526,21.93,61.14,0.14,994,0.30000000000000004,35,5.9,28.8004,22.4791,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,14,30,12.5,65,873,398,0,-8.3,65,873,0,398,22.64,67.61,0.14,994,0.30000000000000004,34,5.300000000000001,20.7993,16.1506,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,15,30,12.200000000000001,52,734,227,0,-7.9,52,734,0,227,23.79,76.2,0.14,994,0.30000000000000004,33,4.9,10.9904,8.4276,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,16,30,8.3,26,368,51,0,-6,26,368,0,51,35.81,86.15,0.14,995,0.30000000000000004,32,3.1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,17,30,6.7,0,0,0,0,-5.4,0,0,0,0,41.62,97.43,0.14,995,0.30000000000000004,32,2.8000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,18,30,5.9,0,0,0,0,-5.300000000000001,0,0,0,0,44.45,109.17,0.14,996,0.4,33,2.7,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,19,30,5.6000000000000005,0,0,0,0,-5.300000000000001,0,0,0,0,45.33,121.33,0.14,996,0.4,34,2.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,20,30,5.6000000000000005,0,0,0,0,-5.2,0,0,0,0,45.74,133.71,0.14,996,0.4,37,2.3000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,21,30,5.7,0,0,0,7,-5.2,0,0,0,0,45.54,146.09,0.14,996,0.4,39,2.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,22,30,5.800000000000001,0,0,0,7,-5.2,0,0,0,0,45.19,157.99,0.14,996,0.5,40,2.1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,23,30,5.9,0,0,0,7,-5.2,0,0,0,0,44.96,167.42000000000002,0.14,995,0.5,38,2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,0,30,6,0,0,0,0,-5.2,0,0,0,0,44.33,166.73,0.14,995,0.6000000000000001,34,2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,1,30,5.9,0,0,0,0,-5.7,0,0,0,0,43.1,156.81,0.14,995,0.7000000000000001,27,1.9000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,2,30,5.7,0,0,0,0,-6.300000000000001,0,0,0,0,41.87,144.81,0.14,995,0.7000000000000001,20,1.9000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,3,30,5.5,0,0,0,0,-6.4,0,0,0,0,41.94,132.42000000000002,0.14,995,0.7000000000000001,18,2.1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,4,30,5.4,0,0,0,0,-6.4,0,0,0,0,42.230000000000004,120.05,0.14,995,0.8,20,2.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,5,30,5.4,0,0,0,0,-6.6000000000000005,0,0,0,0,41.74,107.92,0.14,996,0.8,21,2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,6,30,5.9,0,0,0,3,-7,0,0,0,0,39.050000000000004,96.23,0.14,997,0.8,23,1.7000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,7,30,8.1,25,474,66,3,-6.4,26,168,68,40,35.17,85.06,0.14,998,0.7000000000000001,30,2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,8,30,10.9,44,774,242,0,-6.4,47,722,7,232,29.16,75.19,0.14,999,0.7000000000000001,43,2.9000000000000004,11.3261,8.7012,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,9,30,13,56,885,405,0,-8.700000000000001,56,885,0,405,21.32,66.78,0.14,998,0.7000000000000001,53,3.4000000000000004,21.3083,16.5595,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,10,30,14.5,66,930,523,0,-8.9,66,930,0,523,18.94,60.550000000000004,0.14,997,0.7000000000000001,58,3.2,28.7395,22.4395,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,11,30,15.600000000000001,71,948,584,0,-8.9,71,948,0,584,17.73,57.27,0.14,996,0.7000000000000001,63,2.5,32.6838,25.5626,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,12,30,16.3,75,939,580,0,-8.5,75,939,0,580,17.39,57.43,0.14,996,0.7000000000000001,74,1.5,32.4331,25.3646,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,13,30,16.3,75,904,513,0,-7.300000000000001,75,904,0,513,19.19,61.02,0.14,996,0.7000000000000001,94,0.7000000000000001,28.1094,21.9414,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,14,30,15.600000000000001,70,830,388,0,-6,70,830,0,388,22.18,67.48,0.14,996,0.6000000000000001,169,0.5,20.2984,15.7638,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,15,30,15,56,681,220,0,-3.2,56,681,0,220,28.310000000000002,76.06,0.14,996,0.6000000000000001,229,0.7000000000000001,10.6632,8.1788,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,16,30,11.200000000000001,27,299,48,0,-0.8,27,299,0,48,43.37,86.02,0.14,997,0.7000000000000001,245,1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,17,30,9.9,0,0,0,0,-1.1,0,0,0,0,46.14,97.29,0.14,997,0.7000000000000001,261,0.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,18,30,9.3,0,0,0,0,-0.7000000000000001,0,0,0,0,49.57,109.04,0.14,998,0.7000000000000001,291,0.7000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,19,30,8.8,0,0,0,0,-0.8,0,0,0,0,51.11,121.2,0.14,998,0.7000000000000001,332,0.7000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,20,30,8.4,0,0,0,0,-1,0,0,0,0,51.52,133.58,0.14,998,0.7000000000000001,185,0.9,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,21,30,7.7,0,0,0,0,-1.3,0,0,0,0,52.81,145.95000000000002,0.14,998,0.6000000000000001,24,1.2000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,22,30,7.1000000000000005,0,0,0,0,-1.7000000000000002,0,0,0,0,53.63,157.85,0.14,997,0.6000000000000001,38,1.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,23,30,6.5,0,0,0,0,-2,0,0,0,0,54.78,167.29,0.14,997,0.6000000000000001,46,1.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,0,30,6.1000000000000005,0,0,0,0,-2.4000000000000004,0,0,0,0,54.660000000000004,166.71,0.14,997,0.6000000000000001,49,2.1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,1,30,5.9,0,0,0,0,-2.9000000000000004,0,0,0,0,53.06,156.84,0.14,997,0.6000000000000001,48,2.3000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
