Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1091166,-,-,-,42.89,-78.86,-5,197,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2017,1,1,0,30,0,0,0,0,4,-2,0,0,0,0,81.45,159.96,0.866,980,0.485,268,4.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,1,30,0,0,0,0,4,-3,0,0,0,0,83.15,155.24,0.866,980,0.489,264.3,4.1000000000000005,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,30,-1,0,0,0,4,-3,0,0,0,0,83.04,146.41,0.866,980,0.516,263.90000000000003,3.8000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,30,-1,0,0,0,4,-3,0,0,0,0,84.09,135.99,0.866,980,0.537,265.6,3.3000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,30,-1,0,0,0,4,-3,0,0,0,0,84.76,125.07000000000001,0.866,990,0.553,264.90000000000003,2.8000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,30,-1,0,0,0,4,-3,0,0,0,0,84.28,114.13,0.866,990,0.5650000000000001,262,2.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,6,30,-1,0,0,0,8,-3,0,0,0,0,89.8,103.5,0.866,990,0.5640000000000001,258.8,2.3000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,7,30,-1,0,0,0,4,-3,0,0,0,0,82.2,93.44,0.866,990,0.547,257.3,2.3000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,8,30,0,34,421,76,1,-3,34,421,0,76,77.25,84.3,0.866,990,0.528,255.8,2.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,30,0,61,689,222,1,-3,61,689,0,222,79.33,76.48,0.866,990,0.517,255,2.8000000000000003,10.7255,8.2202,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,10,30,1,76,805,345,1,-3,76,805,0,345,76.38,70.47,0.866,990,0.513,253.3,3,17.5872,13.6112,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,11,30,1,82,857,420,1,-3,82,857,0,420,70.29,66.8,0.866,990,0.513,249.5,2.9000000000000004,22.0939,17.1697,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,30,2,83,871,439,1,-3,83,871,0,439,66.11,65.87,0.866,990,0.518,248.10000000000002,2.8000000000000003,23.2624,18.0933,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,30,2,77,854,400,0,-3,77,854,0,400,66.96000000000001,67.81,0.866,990,0.526,246.70000000000002,2.5,20.8692,16.2015,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,14,30,1,67,788,306,0,-3,67,788,0,306,73.47,72.37,0.866,990,0.535,242.3,2.1,15.3281,11.8312,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,15,30,0,50,642,172,1,-2,50,642,0,172,82.65,79.09,0.866,990,0.55,236.5,1.7000000000000002,8.2013,6.2571,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,16,30,0,18,276,30,1,-3,18,276,0,30,79.38,87.43,0.866,990,0.5650000000000001,229.60000000000002,1.6,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,17,30,-1,0,0,0,1,-3,0,0,0,0,82.57000000000001,96.94,0.866,1000,0.5710000000000001,223,1.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,18,30,-1,0,0,0,1,-3,0,0,0,0,83.18,107.24000000000001,0.866,1000,0.5750000000000001,213,1.4000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,19,30,-1,0,0,0,1,-3,0,0,0,0,89.18,118.01,0.866,1000,0.587,201.4,1.4000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,30,-1,0,0,0,1,-3,0,0,0,0,82.99,128.98,0.866,1000,0.606,194.3,1.6,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,21,30,0,0,0,0,8,-3,0,0,0,0,85.34,139.78,0.866,1000,0.623,188.60000000000002,1.6,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,22,30,0,0,0,0,0,-3,0,0,0,0,85.69,149.8,0.866,1000,0.644,182.70000000000002,1.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,30,-1,0,0,0,1,-3,0,0,0,0,85.63,157.53,0.866,1000,0.679,174.4,1.2000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,0,30,-1,0,0,0,8,-3,0,0,0,0,85.45,159.88,0.866,1000,0.715,161.9,1.2000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,1,30,-1,0,0,0,8,-3,0,0,0,0,84.96000000000001,155.22,0.866,1000,0.73,150.70000000000002,1.2000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,2,30,-2,0,0,0,1,-3,0,0,0,0,89.99,146.42000000000002,0.866,1000,0.722,139.3,1.3,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,3,30,-2,0,0,0,8,-3,0,0,0,0,87.94,136.02,0.866,1000,0.724,129.9,1.3,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,4,30,-2,0,0,0,8,-4,0,0,0,0,86,125.10000000000001,0.866,1000,0.79,120.30000000000001,1.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,5,30,-2,0,0,0,8,-4,0,0,0,0,91.81,114.16,0.866,1000,0.9390000000000001,115.4,1.7000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,6,30,-2,0,0,0,4,-4,0,0,0,0,85.5,103.52,0.866,1000,1.117,114.80000000000001,1.9000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,7,30,-1,0,0,0,1,-3,0,0,0,0,81.03,93.45,0.866,1000,1.2730000000000001,118.9,2.1,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,8,30,0,38,310,69,4,-2,30,0,4,30,80.27,84.3,0.866,1000,1.401,124.10000000000001,2.3000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,9,30,1,79,532,204,4,-1,87,13,4,90,82.66,76.46000000000001,0.866,1000,1.492,126.10000000000001,2.2,4.3488,3.3331,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,10,30,2,112,609,316,4,0,132,24,4,140,84.57000000000001,70.42,0.866,1000,1.536,125.4,1.9000000000000001,7.1401,5.5263,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,11,30,3,134,637,386,4,0,161,27,4,172,84.84,66.73,0.866,990,1.544,129,1.5,9.0530,7.0358,,,,,,,,,,,,,,,,,,,,,,
