Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1059376,-,-,-,26.69,-80.22,-5,4,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.2.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2020,1,1,0,30,17.6,0,0,0,0,13,0,0,0,0,74.2,176.1,0.15,1016,2,341,2.4000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2020,1,1,1,30,17.2,0,0,0,0,12.8,0,0,0,0,75.55,164.61,0.15,1016,2,339,2.4000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2020,1,1,2,30,16.8,0,0,0,0,12.8,0,0,0,0,77.22,151.28,0.15,1016,2,339,2.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2020,1,1,3,30,16.5,0,0,0,0,12.700000000000001,0,0,0,0,78.17,137.9,0.15,1016,2,338,2.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2020,1,1,4,30,16.2,0,0,0,0,12.5,0,0,0,0,78.63,124.64,0.15,1016,2,337,2.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2020,1,1,5,30,16.1,0,0,0,0,12.200000000000001,0,0,0,0,77.7,111.60000000000001,0.15,1016,2,335,2.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2020,1,1,6,30,16.2,0,0,0,0,11.9,0,0,0,0,75.9,98.9,0.15,1017,2,335,2.4000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2020,1,1,7,30,17.400000000000002,24,242,39,0,12,24,242,0,39,70.78,86.51,0.15,1017,2.1,337,2.6,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2020,1,1,8,30,18.900000000000002,59,637,221,0,12.4,59,637,0,221,66.02,75.26,0.15,1018,2.1,338,2.7,10.7826,8.2826,,,,,,,,,,,,,,,,,,,,,,
2020,1,1,9,30,20.1,77,787,408,0,11.8,77,787,0,408,59.03,65.11,0.15,1018,2.1,340,2.5,21.7444,16.9237,,,,,,,,,,,,,,,,,,,,,,
2020,1,1,10,30,21.200000000000003,87,859,557,0,11.8,87,859,0,557,54.81,56.84,0.15,1018,2.1,342,2.1,31.2412,24.4390,,,,,,,,,,,,,,,,,,,,,,
