Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1242255,-,-,-,40.73,-74.06,-5,18,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2017,1,1,0,30,3,0,0,0,8,0,0,0,0,0,86.3,161.14000000000001,0.098,1010,1.454,232.10000000000002,6.7,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,1,30,2,0,0,0,8,1,0,0,0,0,93.3,154.03,0.098,1010,1.348,237.5,6.2,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,30,2,0,0,0,4,0,0,0,0,0,99.45,143.88,0.098,1010,1.177,240.10000000000002,5.9,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,30,1,0,0,0,1,0,0,0,0,0,97.67,132.76,0.098,1010,1.006,244.3,5.9,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,30,1,0,0,0,1,0,0,0,0,0,96.32000000000001,121.41,0.098,1010,0.882,248.8,6,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,30,1,0,0,0,4,0,0,0,0,0,96.33,110.2,0.098,1010,0.773,251.4,6,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,6,30,1,0,0,0,1,0,0,0,0,0,97.09,99.39,0.098,1010,0.683,256.8,6,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,7,30,2,0,0,0,1,0,0,0,0,0,92.26,89.26,0.098,1010,0.631,263.8,6,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
