Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1132891,-,-,-,37.53,-77.42,-5,35,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2016,1,1,0,30,7,0,0,0,8,7,0,0,0,0,100,165.05,0.124,1010,1.1440000000000001,9,0.9,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,1,30,6,0,0,0,8,5,0,0,0,0,99.25,158.01,0.124,1010,1.042,6.2,0.8,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,2,30,5,0,0,0,8,4,0,0,0,0,97.7,147.29,0.124,1010,0.997,5.9,0.7000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,3,30,5,0,0,0,8,3,0,0,0,0,93.12,135.6,0.124,1010,1,6.4,0.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,4,30,4,0,0,0,8,3,0,0,0,0,99.49000000000001,123.72,0.124,1010,1,4.9,0.4,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,5,30,4,0,0,0,4,3,0,0,0,0,98.9,111.98,0.124,1010,1.006,360,0.4,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,6,30,4,0,0,0,8,3,0,0,0,0,97.33,100.61,0.124,1010,1.074,2.7,0.4,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,7,30,4,0,0,0,4,3,0,0,0,0,98.43,89.85000000000001,0.124,1010,1.173,11.5,0.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,8,30,5,49,513,137,8,3,61,6,4,62,91.99,80.06,0.124,1010,1.209,9.9,0.6000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,9,30,7,70,708,293,8,3,122,33,0,132,76.12,71.65,0.124,1010,1.1520000000000001,358.8,0.6000000000000001,6.6566,5.1434,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,10,30,8,79,807,418,8,1,178,75,0,210,64.68,65.21000000000001,0.124,1010,1.093,333.90000000000003,0.7000000000000001,11.1836,8.7035,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,11,30,8,85,844,490,8,1,161,3,0,162,62.410000000000004,61.38,0.124,1010,1.108,304.1,0.7000000000000001,8.8568,6.9119,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,12,30,8,86,848,502,8,1,213,63,4,244,63.28,60.660000000000004,0.124,1010,1.165,288,0.8,13.3992,10.4613,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,13,30,8,84,818,454,4,2,162,9,0,166,66.48,63.17,0.124,1010,1.191,282,0.7000000000000001,8.9700,6.9919,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,14,30,7,77,754,352,8,3,137,14,4,142,76.44,68.54,0.124,1010,1.141,281.5,0.6000000000000001,7.3631,5.7117,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,15,30,6,60,626,210,8,5,84,0,4,85,93.31,76.17,0.124,1010,1.032,276.7,0.5,4.1163,3.1566,,,,,,,,,,,,,,,,,,,,,,
2016,1,1,16,30,5,28,327,54,8,4,22,0,4,22,100,85.42,0.124,1010,0.896,267.5,0.5,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,
